input_shape_1,input_shape_2,input_shape_3,input_shape_4,bfloat8,bfloat16,INPUTBUFFER0,INPUTBUFFER1,kernel_duration
91,672,736,0,0,1,1,0,1268357
91,672,736,0,1,0,1,0,1251208
91,672,736,0,1,0,1,0,1251300
91,672,736,0,1,0,1,0,1250887
91,672,736,0,1,0,1,0,1250974
91,672,736,0,1,0,0,1,1250962
91,672,736,0,1,0,0,1,1250876
128,32,768,0,0,1,1,0,107602
128,32,768,0,0,1,1,0,109564
128,32,768,0,0,1,1,0,96511
128,32,768,0,0,1,1,0,97397
128,32,768,0,0,1,0,1,96947
128,32,768,0,0,1,0,1,99003
128,32,768,0,0,1,0,1,90844
128,32,768,0,0,1,0,1,90848
128,32,768,0,1,0,1,0,95745
128,32,768,0,1,0,1,0,95071
128,32,768,0,1,0,1,0,92010
128,32,768,0,1,0,1,0,91728
128,32,768,0,1,0,0,1,91504
128,32,768,0,1,0,0,1,91962
128,32,768,0,1,0,0,1,89331
128,32,768,0,1,0,0,1,89442
64,608,928,0,0,1,1,0,1008453
64,608,928,0,0,1,1,0,1008525
64,608,928,0,0,1,1,0,1008338
64,608,928,0,0,1,1,0,1008242
64,608,928,0,0,1,0,1,1008396
64,608,928,0,0,1,0,1,1008399
64,608,928,0,1,0,1,0,1003591
64,608,928,0,1,0,1,0,1003607
64,608,928,0,1,0,1,0,1003414
64,608,928,0,1,0,1,0,1003321
64,608,928,0,1,0,0,1,1003319
64,608,928,0,1,0,0,1,1003399
64,608,928,0,1,0,0,1,1003226
64,608,928,0,1,0,0,1,1003179
62,288,192,0,0,1,1,0,99794
62,288,192,0,0,1,1,0,99822
62,288,192,0,0,1,1,0,99580
62,288,192,0,0,1,1,0,99549
62,288,192,0,0,1,0,1,99030
62,288,192,0,0,1,0,1,98561
62,288,192,0,0,1,0,1,98405
62,288,192,0,0,1,0,1,98450
62,288,192,0,1,0,1,0,98254
62,288,192,0,1,0,1,0,98304
62,288,192,0,1,0,1,0,98130
62,288,192,0,1,0,1,0,98106
62,288,192,0,1,0,0,1,98048
62,288,192,0,1,0,0,1,98068
62,288,192,0,1,0,0,1,97793
62,288,192,0,1,0,0,1,97777
108,96,608,0,0,1,1,0,191896
108,96,608,0,0,1,1,0,193179
108,96,608,0,0,1,1,0,183425
108,96,608,0,0,1,1,0,183729
108,96,608,0,0,1,0,1,186001
108,96,608,0,0,1,0,1,186519
108,96,608,0,0,1,0,1,179201
108,96,608,0,0,1,0,1,179109
108,96,608,0,1,0,1,0,179671
108,96,608,0,1,0,1,0,179852
108,96,608,0,1,0,1,0,179500
108,96,608,0,1,0,1,0,179723
108,96,608,0,1,0,0,1,178230
108,96,608,0,1,0,0,1,178391
108,96,608,0,1,0,0,1,177848
108,96,608,0,1,0,0,1,177843
115,256,768,0,0,1,1,0,648466
115,256,768,0,0,1,1,0,642602
115,256,768,0,0,1,1,0,632944
115,256,768,0,0,1,1,0,632845
115,256,768,0,0,1,0,1,632981
115,256,768,0,0,1,0,1,633060
115,256,768,0,1,0,1,0,629651
115,256,768,0,1,0,1,0,629718
115,256,768,0,1,0,1,0,629363
115,256,768,0,1,0,1,0,629262
115,256,768,0,1,0,0,1,629359
115,256,768,0,1,0,0,1,629279
115,256,768,0,1,0,0,1,628729
115,256,768,0,1,0,0,1,628696
116,896,544,0,0,1,1,0,1578236
116,896,544,0,0,1,1,0,1578208
116,896,544,0,1,0,1,0,1570766
116,896,544,0,1,0,1,0,1570792
116,896,544,0,1,0,1,0,1570585
116,896,544,0,1,0,1,0,1570569
116,896,544,0,1,0,0,1,1570707
116,896,544,0,1,0,0,1,1570640
26,992,224,0,0,1,1,0,165684
26,992,224,0,0,1,1,0,165721
26,992,224,0,0,1,1,0,165611
26,992,224,0,0,1,1,0,165654
26,992,224,0,0,1,0,1,164428
26,992,224,0,0,1,0,1,164480
26,992,224,0,0,1,0,1,164249
26,992,224,0,0,1,0,1,164479
26,992,224,0,1,0,1,0,164017
26,992,224,0,1,0,1,0,164043
26,992,224,0,1,0,1,0,163842
26,992,224,0,1,0,1,0,163764
26,992,224,0,1,0,0,1,163470
26,992,224,0,1,0,0,1,163434
26,992,224,0,1,0,0,1,163306
26,992,224,0,1,0,0,1,163276
43,480,960,0,0,1,1,0,555746
43,480,960,0,0,1,1,0,555836
43,480,960,0,0,1,1,0,555435
43,480,960,0,0,1,1,0,555597
43,480,960,0,0,1,0,1,555217
43,480,960,0,0,1,0,1,555307
43,480,960,0,0,1,0,1,555169
43,480,960,0,0,1,0,1,554948
43,480,960,0,1,0,1,0,552837
43,480,960,0,1,0,1,0,552825
43,480,960,0,1,0,1,0,552568
43,480,960,0,1,0,1,0,552520
43,480,960,0,1,0,0,1,552440
43,480,960,0,1,0,0,1,552599
43,480,960,0,1,0,0,1,552357
43,480,960,0,1,0,0,1,552372
17,960,448,0,0,1,1,0,207992
17,960,448,0,0,1,1,0,208127
17,960,448,0,0,1,1,0,207732
17,960,448,0,0,1,1,0,207739
17,960,448,0,0,1,0,1,207345
17,960,448,0,0,1,0,1,207331
17,960,448,0,0,1,0,1,207229
17,960,448,0,0,1,0,1,207061
17,960,448,0,1,0,1,0,205828
17,960,448,0,1,0,1,0,205985
17,960,448,0,1,0,1,0,205833
17,960,448,0,1,0,1,0,205917
17,960,448,0,1,0,0,1,205512
17,960,448,0,1,0,0,1,205656
17,960,448,0,1,0,0,1,205278
17,960,448,0,1,0,0,1,205300
102,992,288,0,0,1,1,0,821481
102,992,288,0,0,1,1,0,816859
102,992,288,0,0,1,1,0,816336
102,992,288,0,0,1,1,0,816259
102,992,288,0,0,1,0,1,817480
102,992,288,0,0,1,0,1,815970
102,992,288,0,1,0,1,0,811724
102,992,288,0,1,0,1,0,811546
102,992,288,0,1,0,1,0,811389
102,992,288,0,1,0,1,0,811312
102,992,288,0,1,0,0,1,810609
102,992,288,0,1,0,0,1,810767
102,992,288,0,1,0,0,1,810474
102,992,288,0,1,0,0,1,810465
65,448,928,0,0,1,1,0,757070
65,448,928,0,0,1,1,0,757063
65,448,928,0,0,1,1,0,756947
65,448,928,0,0,1,1,0,756980
65,448,928,0,0,1,0,1,755993
65,448,928,0,0,1,0,1,755990
65,448,928,0,1,0,1,0,752820
65,448,928,0,1,0,1,0,752948
65,448,928,0,1,0,1,0,752671
65,448,928,0,1,0,1,0,752731
65,448,928,0,1,0,0,1,752443
65,448,928,0,1,0,0,1,752441
65,448,928,0,1,0,0,1,752305
65,448,928,0,1,0,0,1,752335
92,640,352,0,0,1,1,0,581588
92,640,352,0,0,1,1,0,581620
92,640,352,0,0,1,1,0,581477
92,640,352,0,0,1,1,0,581635
92,640,352,0,0,1,0,1,580800
92,640,352,0,0,1,0,1,580751
92,640,352,0,0,1,0,1,580711
92,640,352,0,0,1,0,1,580681
92,640,352,0,1,0,1,0,578271
92,640,352,0,1,0,1,0,578209
92,640,352,0,1,0,1,0,578082
92,640,352,0,1,0,1,0,578069
92,640,352,0,1,0,0,1,577984
92,640,352,0,1,0,0,1,577968
92,640,352,0,1,0,0,1,577813
92,640,352,0,1,0,0,1,577746
24,320,32,0,0,1,1,0,11241
24,320,32,0,0,1,1,0,11281
24,320,32,0,0,1,1,0,10653
24,320,32,0,0,1,1,0,10585
24,320,32,0,0,1,0,1,11081
24,320,32,0,0,1,0,1,10727
24,320,32,0,0,1,0,1,9345
24,320,32,0,0,1,0,1,9205
24,320,32,0,1,0,1,0,9813
24,320,32,0,1,0,1,0,9735
24,320,32,0,1,0,1,0,9458
24,320,32,0,1,0,1,0,9438
24,320,32,0,1,0,0,1,9718
24,320,32,0,1,0,0,1,9651
24,320,32,0,1,0,0,1,8792
24,320,32,0,1,0,0,1,8806
127,32,800,0,0,1,1,0,93624
127,32,800,0,0,1,1,0,93520
127,32,800,0,0,1,1,0,93350
127,32,800,0,0,1,1,0,93251
127,32,800,0,0,1,0,1,93299
127,32,800,0,0,1,0,1,93479
127,32,800,0,0,1,0,1,92888
127,32,800,0,0,1,0,1,92881
127,32,800,0,1,0,1,0,92707
127,32,800,0,1,0,1,0,92703
127,32,800,0,1,0,1,0,92498
127,32,800,0,1,0,1,0,92439
127,32,800,0,1,0,0,1,92446
127,32,800,0,1,0,0,1,92483
127,32,800,0,1,0,0,1,92279
127,32,800,0,1,0,0,1,92266
65,224,800,0,0,1,1,0,327612
65,224,800,0,0,1,1,0,327630
65,224,800,0,0,1,1,0,327243
65,224,800,0,0,1,1,0,327253
65,224,800,0,0,1,0,1,327215
65,224,800,0,0,1,0,1,327077
65,224,800,0,0,1,0,1,326650
65,224,800,0,0,1,0,1,326817
65,224,800,0,1,0,1,0,325595
65,224,800,0,1,0,1,0,325762
65,224,800,0,1,0,1,0,325284
65,224,800,0,1,0,1,0,325262
65,224,800,0,1,0,0,1,325139
65,224,800,0,1,0,0,1,325181
65,224,800,0,1,0,0,1,325046
65,224,800,0,1,0,0,1,325018
102,416,448,0,0,1,1,0,533803
102,416,448,0,0,1,1,0,533559
102,416,448,0,0,1,1,0,533376
102,416,448,0,0,1,1,0,533392
102,416,448,0,0,1,0,1,533246
102,416,448,0,0,1,0,1,533133
102,416,448,0,0,1,0,1,532897
102,416,448,0,0,1,0,1,532915
102,416,448,0,1,0,1,0,530795
102,416,448,0,1,0,1,0,530837
102,416,448,0,1,0,1,0,530596
102,416,448,0,1,0,1,0,530634
102,416,448,0,1,0,0,1,530642
102,416,448,0,1,0,0,1,530635
102,416,448,0,1,0,0,1,530501
102,416,448,0,1,0,0,1,530508
100,736,928,0,0,1,1,0,1906706
100,736,928,0,0,1,1,0,1906744
100,736,928,0,1,0,1,0,1898024
100,736,928,0,1,0,1,0,1898211
100,736,928,0,1,0,1,0,1897839
100,736,928,0,1,0,1,0,1897803
100,736,928,0,1,0,0,1,1897835
100,736,928,0,1,0,0,1,1897820
10,608,480,0,0,1,1,0,85428
10,608,480,0,0,1,1,0,85012
10,608,480,0,0,1,1,0,84964
10,608,480,0,0,1,1,0,85027
10,608,480,0,0,1,0,1,84596
10,608,480,0,0,1,0,1,84566
10,608,480,0,0,1,0,1,83971
10,608,480,0,0,1,0,1,83981
10,608,480,0,1,0,1,0,84159
10,608,480,0,1,0,1,0,83826
10,608,480,0,1,0,1,0,83685
10,608,480,0,1,0,1,0,83758
10,608,480,0,1,0,0,1,83585
10,608,480,0,1,0,0,1,83546
10,608,480,0,1,0,0,1,83320
10,608,480,0,1,0,0,1,83289
91,864,608,0,0,1,1,0,1335599
91,864,608,0,0,1,1,0,1336025
91,864,608,0,1,0,1,0,1329046
91,864,608,0,1,0,1,0,1329035
91,864,608,0,1,0,1,0,1328869
91,864,608,0,1,0,1,0,1328884
91,864,608,0,1,0,0,1,1328845
91,864,608,0,1,0,0,1,1328977
33,608,736,0,0,1,1,0,416422
33,608,736,0,0,1,1,0,415455
33,608,736,0,0,1,1,0,415401
33,608,736,0,0,1,1,0,415082
33,608,736,0,0,1,0,1,414610
33,608,736,0,0,1,0,1,414632
33,608,736,0,0,1,0,1,414336
33,608,736,0,0,1,0,1,414325
33,608,736,0,1,0,1,0,412647
33,608,736,0,1,0,1,0,412754
33,608,736,0,1,0,1,0,412502
33,608,736,0,1,0,1,0,412499
33,608,736,0,1,0,0,1,412531
33,608,736,0,1,0,0,1,412467
33,608,736,0,1,0,0,1,412320
33,608,736,0,1,0,0,1,412343
72,352,864,0,0,1,1,0,614349
72,352,864,0,0,1,1,0,614128
72,352,864,0,0,1,1,0,614019
72,352,864,0,0,1,1,0,613905
72,352,864,0,0,1,0,1,613800
72,352,864,0,0,1,0,1,613751
72,352,864,0,0,1,0,1,613588
72,352,864,0,0,1,0,1,613580
72,352,864,0,1,0,1,0,610913
72,352,864,0,1,0,1,0,610861
72,352,864,0,1,0,1,0,610777
72,352,864,0,1,0,1,0,610736
72,352,864,0,1,0,0,1,610752
72,352,864,0,1,0,0,1,610746
72,352,864,0,1,0,0,1,610585
72,352,864,0,1,0,0,1,610594
7,416,512,0,0,1,1,0,44591
7,416,512,0,0,1,1,0,44299
7,416,512,0,0,1,1,0,44103
7,416,512,0,0,1,1,0,43947
7,416,512,0,0,1,0,1,44239
7,416,512,0,0,1,0,1,44152
7,416,512,0,0,1,0,1,43955
7,416,512,0,0,1,0,1,43837
7,416,512,0,1,0,1,0,43610
7,416,512,0,1,0,1,0,43645
7,416,512,0,1,0,1,0,43449
7,416,512,0,1,0,1,0,43498
7,416,512,0,1,0,0,1,43516
7,416,512,0,1,0,0,1,43623
7,416,512,0,1,0,0,1,43309
7,416,512,0,1,0,0,1,43300
35,64,96,0,0,1,1,0,10533
35,64,96,0,0,1,1,0,10343
35,64,96,0,0,1,1,0,10157
35,64,96,0,0,1,1,0,9966
35,64,96,0,0,1,0,1,9560
35,64,96,0,0,1,0,1,9406
35,64,96,0,0,1,0,1,9046
35,64,96,0,0,1,0,1,8970
35,64,96,0,1,0,1,0,9339
35,64,96,0,1,0,1,0,9365
35,64,96,0,1,0,1,0,9135
35,64,96,0,1,0,1,0,9121
35,64,96,0,1,0,0,1,8962
35,64,96,0,1,0,0,1,9022
35,64,96,0,1,0,0,1,8865
35,64,96,0,1,0,0,1,8870
89,384,32,0,0,1,1,0,33322
89,384,32,0,0,1,1,0,33464
89,384,32,0,0,1,1,0,33097
89,384,32,0,0,1,1,0,33187
89,384,32,0,0,1,0,1,32959
89,384,32,0,0,1,0,1,33152
89,384,32,0,0,1,0,1,32850
89,384,32,0,0,1,0,1,32852
89,384,32,0,1,0,1,0,32647
89,384,32,0,1,0,1,0,32607
89,384,32,0,1,0,1,0,32506
89,384,32,0,1,0,1,0,32535
89,384,32,0,1,0,0,1,32641
89,384,32,0,1,0,0,1,32610
89,384,32,0,1,0,0,1,32377
89,384,32,0,1,0,0,1,32386
18,224,736,0,0,1,1,0,86745
18,224,736,0,0,1,1,0,86636
18,224,736,0,0,1,1,0,86563
18,224,736,0,0,1,1,0,86492
18,224,736,0,0,1,0,1,85920
18,224,736,0,0,1,0,1,86058
18,224,736,0,0,1,0,1,85699
18,224,736,0,0,1,0,1,85695
18,224,736,0,1,0,1,0,85514
18,224,736,0,1,0,1,0,85583
18,224,736,0,1,0,1,0,85491
18,224,736,0,1,0,1,0,85468
18,224,736,0,1,0,0,1,85215
18,224,736,0,1,0,0,1,85385
18,224,736,0,1,0,0,1,85099
18,224,736,0,1,0,0,1,85115
29,704,576,0,0,1,1,0,333808
29,704,576,0,0,1,1,0,333680
29,704,576,0,0,1,1,0,332706
29,704,576,0,0,1,1,0,332948
29,704,576,0,0,1,0,1,362181
29,704,576,0,0,1,0,1,353573
29,704,576,0,0,1,0,1,330446
29,704,576,0,0,1,0,1,330526
29,704,576,0,1,0,1,0,330072
29,704,576,0,1,0,1,0,330384
29,704,576,0,1,0,1,0,329863
29,704,576,0,1,0,1,0,329725
29,704,576,0,1,0,0,1,329841
29,704,576,0,1,0,0,1,329743
29,704,576,0,1,0,0,1,328679
29,704,576,0,1,0,0,1,328696
121,64,352,0,0,1,1,0,80228
121,64,352,0,0,1,1,0,80149
121,64,352,0,0,1,1,0,79920
121,64,352,0,0,1,1,0,79799
121,64,352,0,0,1,0,1,79564
121,64,352,0,0,1,0,1,79670
121,64,352,0,0,1,0,1,78340
121,64,352,0,0,1,0,1,78498
121,64,352,0,1,0,1,0,78780
121,64,352,0,1,0,1,0,78530
121,64,352,0,1,0,1,0,78485
121,64,352,0,1,0,1,0,78360
121,64,352,0,1,0,0,1,78251
121,64,352,0,1,0,0,1,78188
121,64,352,0,1,0,0,1,77833
121,64,352,0,1,0,0,1,77791
7,352,416,0,0,1,1,0,32614
7,352,416,0,0,1,1,0,32789
7,352,416,0,0,1,1,0,32065
7,352,416,0,0,1,1,0,32086
7,352,416,0,0,1,0,1,32359
7,352,416,0,0,1,0,1,32558
7,352,416,0,0,1,0,1,31752
7,352,416,0,0,1,0,1,31562
7,352,416,0,1,0,1,0,31347
7,352,416,0,1,0,1,0,31409
7,352,416,0,1,0,1,0,31246
7,352,416,0,1,0,1,0,31084
7,352,416,0,1,0,0,1,31130
7,352,416,0,1,0,0,1,31213
7,352,416,0,1,0,0,1,30989
7,352,416,0,1,0,0,1,30927
33,800,672,0,0,1,1,0,497530
33,800,672,0,0,1,1,0,497501
33,800,672,0,0,1,1,0,497321
33,800,672,0,0,1,1,0,497272
33,800,672,0,0,1,0,1,496926
33,800,672,0,0,1,0,1,496875
33,800,672,0,0,1,0,1,496770
33,800,672,0,0,1,0,1,496750
33,800,672,0,1,0,1,0,494499
33,800,672,0,1,0,1,0,494862
33,800,672,0,1,0,1,0,494380
33,800,672,0,1,0,1,0,494459
33,800,672,0,1,0,0,1,494389
33,800,672,0,1,0,0,1,494456
33,800,672,0,1,0,0,1,494220
33,800,672,0,1,0,0,1,494230
71,448,704,0,0,1,1,0,628262
71,448,704,0,0,1,1,0,628347
71,448,704,0,0,1,1,0,627942
71,448,704,0,0,1,1,0,628255
71,448,704,0,0,1,0,1,627778
71,448,704,0,0,1,0,1,627948
71,448,704,0,1,0,1,0,624242
71,448,704,0,1,0,1,0,624289
71,448,704,0,1,0,1,0,623933
71,448,704,0,1,0,1,0,624059
71,448,704,0,1,0,0,1,623742
71,448,704,0,1,0,0,1,623937
71,448,704,0,1,0,0,1,623212
71,448,704,0,1,0,0,1,623188
37,640,160,0,0,1,1,0,108565
37,640,160,0,0,1,1,0,108504
37,640,160,0,0,1,1,0,108462
37,640,160,0,0,1,1,0,108185
37,640,160,0,0,1,0,1,108255
37,640,160,0,0,1,0,1,108326
37,640,160,0,0,1,0,1,107743
37,640,160,0,0,1,0,1,107736
37,640,160,0,1,0,1,0,107478
37,640,160,0,1,0,1,0,107266
37,640,160,0,1,0,1,0,107222
37,640,160,0,1,0,1,0,107137
37,640,160,0,1,0,0,1,107223
37,640,160,0,1,0,0,1,107160
37,640,160,0,1,0,0,1,106930
37,640,160,0,1,0,0,1,106946
104,896,320,0,0,1,1,0,833283
104,896,320,0,0,1,1,0,833338
104,896,320,0,0,1,1,0,832883
104,896,320,0,0,1,1,0,832894
104,896,320,0,0,1,0,1,832995
104,896,320,0,0,1,0,1,832981
104,896,320,0,1,0,1,0,829189
104,896,320,0,1,0,1,0,829060
104,896,320,0,1,0,1,0,828895
104,896,320,0,1,0,1,0,828847
104,896,320,0,1,0,0,1,828919
104,896,320,0,1,0,0,1,828905
104,896,320,0,1,0,0,1,828658
104,896,320,0,1,0,0,1,828654
16,192,160,0,0,1,1,0,17632
16,192,160,0,0,1,1,0,17841
16,192,160,0,0,1,1,0,17233
16,192,160,0,0,1,1,0,17145
16,192,160,0,0,1,0,1,17556
16,192,160,0,0,1,0,1,17557
16,192,160,0,0,1,0,1,16616
16,192,160,0,0,1,0,1,16606
16,192,160,0,1,0,1,0,16763
16,192,160,0,1,0,1,0,16714
16,192,160,0,1,0,1,0,16589
16,192,160,0,1,0,1,0,16485
16,192,160,0,1,0,0,1,16533
16,192,160,0,1,0,0,1,16664
16,192,160,0,1,0,0,1,16078
16,192,160,0,1,0,0,1,16102
35,960,512,0,0,1,1,0,482556
35,960,512,0,0,1,1,0,482606
35,960,512,0,0,1,1,0,482290
35,960,512,0,0,1,1,0,482313
35,960,512,0,0,1,0,1,482251
35,960,512,0,0,1,0,1,482260
35,960,512,0,0,1,0,1,481961
35,960,512,0,0,1,0,1,482128
35,960,512,0,1,0,1,0,479931
35,960,512,0,1,0,1,0,479914
35,960,512,0,1,0,1,0,479787
35,960,512,0,1,0,1,0,479779
35,960,512,0,1,0,0,1,479735
35,960,512,0,1,0,0,1,479827
35,960,512,0,1,0,0,1,479575
35,960,512,0,1,0,0,1,479578
12,768,864,0,0,1,1,0,225218
12,768,864,0,0,1,1,0,225221
12,768,864,0,0,1,1,0,224878
12,768,864,0,0,1,1,0,224920
12,768,864,0,0,1,0,1,224902
12,768,864,0,0,1,0,1,225159
12,768,864,0,0,1,0,1,224724
12,768,864,0,0,1,0,1,224762
12,768,864,0,1,0,1,0,223850
12,768,864,0,1,0,1,0,223862
12,768,864,0,1,0,1,0,223463
12,768,864,0,1,0,1,0,223578
12,768,864,0,1,0,0,1,223584
12,768,864,0,1,0,0,1,223711
12,768,864,0,1,0,0,1,223334
12,768,864,0,1,0,0,1,223297
12,864,576,0,0,1,1,0,170283
12,864,576,0,0,1,1,0,170291
12,864,576,0,0,1,1,0,169988
12,864,576,0,0,1,1,0,169937
12,864,576,0,0,1,0,1,169990
12,864,576,0,0,1,0,1,170023
12,864,576,0,0,1,0,1,169890
12,864,576,0,0,1,0,1,169927
12,864,576,0,1,0,1,0,169085
12,864,576,0,1,0,1,0,169081
12,864,576,0,1,0,1,0,168979
12,864,576,0,1,0,1,0,168959
12,864,576,0,1,0,0,1,168948
12,864,576,0,1,0,0,1,168939
12,864,576,0,1,0,0,1,168782
12,864,576,0,1,0,0,1,168878
100,992,192,0,0,1,1,0,534176
100,992,192,0,0,1,1,0,534325
100,992,192,0,0,1,1,0,533805
100,992,192,0,0,1,1,0,533866
100,992,192,0,0,1,0,1,533926
100,992,192,0,0,1,0,1,533835
100,992,192,0,0,1,0,1,533136
100,992,192,0,0,1,0,1,533278
100,992,192,0,1,0,1,0,531066
100,992,192,0,1,0,1,0,531121
100,992,192,0,1,0,1,0,530902
100,992,192,0,1,0,1,0,531011
100,992,192,0,1,0,0,1,531009
100,992,192,0,1,0,0,1,530795
100,992,192,0,1,0,0,1,530537
100,992,192,0,1,0,0,1,530534
89,832,608,0,0,1,1,0,1277952
89,832,608,0,0,1,1,0,1284896
89,832,608,0,1,0,1,0,1251219
89,832,608,0,1,0,1,0,1251309
89,832,608,0,1,0,1,0,1250937
89,832,608,0,1,0,1,0,1250891
89,832,608,0,1,0,0,1,1250906
89,832,608,0,1,0,0,1,1250920
22,96,576,0,0,1,1,0,37670
22,96,576,0,0,1,1,0,37651
22,96,576,0,0,1,1,0,37438
22,96,576,0,0,1,1,0,37453
22,96,576,0,0,1,0,1,36509
22,96,576,0,0,1,0,1,36728
22,96,576,0,0,1,0,1,36481
22,96,576,0,0,1,0,1,36464
22,96,576,0,1,0,1,0,36407
22,96,576,0,1,0,1,0,36520
22,96,576,0,1,0,1,0,36325
22,96,576,0,1,0,1,0,36461
22,96,576,0,1,0,0,1,36196
22,96,576,0,1,0,0,1,36163
22,96,576,0,1,0,0,1,36075
22,96,576,0,1,0,0,1,36068
45,864,288,0,0,1,1,0,315262
45,864,288,0,0,1,1,0,320789
45,864,288,0,0,1,1,0,314949
45,864,288,0,0,1,1,0,314857
45,864,288,0,0,1,0,1,315175
45,864,288,0,0,1,0,1,314932
45,864,288,0,0,1,0,1,313970
45,864,288,0,0,1,0,1,313981
45,864,288,0,1,0,1,0,312775
45,864,288,0,1,0,1,0,312977
45,864,288,0,1,0,1,0,312640
45,864,288,0,1,0,1,0,312727
45,864,288,0,1,0,0,1,312821
45,864,288,0,1,0,0,1,312868
45,864,288,0,1,0,0,1,312405
45,864,288,0,1,0,0,1,312395
52,832,288,0,0,1,1,0,351165
52,832,288,0,0,1,1,0,351137
52,832,288,0,0,1,1,0,350996
52,832,288,0,0,1,1,0,351027
52,832,288,0,0,1,0,1,350760
52,832,288,0,0,1,0,1,350752
52,832,288,0,0,1,0,1,350578
52,832,288,0,0,1,0,1,350568
52,832,288,0,1,0,1,0,349078
52,832,288,0,1,0,1,0,349118
52,832,288,0,1,0,1,0,348963
52,832,288,0,1,0,1,0,348965
52,832,288,0,1,0,0,1,348890
52,832,288,0,1,0,0,1,348948
52,832,288,0,1,0,0,1,348760
52,832,288,0,1,0,0,1,348739
84,736,736,0,0,1,1,0,1271432
84,736,736,0,0,1,1,0,1271258
84,736,736,0,1,0,1,0,1265273
84,736,736,0,1,0,1,0,1265346
84,736,736,0,1,0,1,0,1265146
84,736,736,0,1,0,1,0,1265139
84,736,736,0,1,0,0,1,1265123
84,736,736,0,1,0,0,1,1265132
65,832,288,0,0,1,1,0,437281
65,832,288,0,0,1,1,0,437362
65,832,288,0,0,1,1,0,437051
65,832,288,0,0,1,1,0,437166
65,832,288,0,0,1,0,1,436746
65,832,288,0,0,1,0,1,436659
65,832,288,0,0,1,0,1,436436
65,832,288,0,0,1,0,1,436485
65,832,288,0,1,0,1,0,434660
65,832,288,0,1,0,1,0,434631
65,832,288,0,1,0,1,0,434372
65,832,288,0,1,0,1,0,434391
65,832,288,0,1,0,0,1,434537
65,832,288,0,1,0,0,1,434448
65,832,288,0,1,0,0,1,434170
65,832,288,0,1,0,0,1,434205
117,960,160,0,0,1,1,0,504239
117,960,160,0,0,1,1,0,504241
117,960,160,0,0,1,1,0,504291
117,960,160,0,0,1,1,0,504127
117,960,160,0,0,1,0,1,504151
117,960,160,0,0,1,0,1,503988
117,960,160,0,0,1,0,1,503982
117,960,160,0,0,1,0,1,503882
117,960,160,0,1,0,1,0,501697
117,960,160,0,1,0,1,0,501847
117,960,160,0,1,0,1,0,501483
117,960,160,0,1,0,1,0,501607
117,960,160,0,1,0,0,1,501598
117,960,160,0,1,0,0,1,501580
117,960,160,0,1,0,0,1,501415
117,960,160,0,1,0,0,1,501414
115,576,160,0,0,1,1,0,299737
115,576,160,0,0,1,1,0,299885
115,576,160,0,0,1,1,0,299238
115,576,160,0,0,1,1,0,299116
115,576,160,0,0,1,0,1,299301
115,576,160,0,0,1,0,1,299530
115,576,160,0,0,1,0,1,297457
115,576,160,0,0,1,0,1,297447
115,576,160,0,1,0,1,0,297040
115,576,160,0,1,0,1,0,296910
115,576,160,0,1,0,1,0,296806
115,576,160,0,1,0,1,0,296711
115,576,160,0,1,0,0,1,296822
115,576,160,0,1,0,0,1,296553
115,576,160,0,1,0,0,1,296008
115,576,160,0,1,0,0,1,295971
10,672,608,0,0,1,1,0,117475
10,672,608,0,0,1,1,0,117405
10,672,608,0,0,1,1,0,117345
10,672,608,0,0,1,1,0,117389
10,672,608,0,0,1,0,1,116912
10,672,608,0,0,1,0,1,116844
10,672,608,0,0,1,0,1,116605
10,672,608,0,0,1,0,1,116616
10,672,608,0,1,0,1,0,116313
10,672,608,0,1,0,1,0,116438
10,672,608,0,1,0,1,0,116167
10,672,608,0,1,0,1,0,116182
10,672,608,0,1,0,0,1,116179
10,672,608,0,1,0,0,1,116151
10,672,608,0,1,0,0,1,116039
10,672,608,0,1,0,0,1,116057
46,672,544,0,0,1,1,0,472022
46,672,544,0,0,1,1,0,472323
46,672,544,0,0,1,1,0,472002
46,672,544,0,0,1,1,0,471905
46,672,544,0,0,1,0,1,472818
46,672,544,0,0,1,0,1,472827
46,672,544,0,0,1,0,1,472723
46,672,544,0,0,1,0,1,472800
46,672,544,0,1,0,1,0,469111
46,672,544,0,1,0,1,0,469104
46,672,544,0,1,0,1,0,469000
46,672,544,0,1,0,1,0,468979
46,672,544,0,1,0,0,1,469531
46,672,544,0,1,0,0,1,469502
46,672,544,0,1,0,0,1,469363
46,672,544,0,1,0,0,1,469416
9,928,800,0,0,1,1,0,191559
9,928,800,0,0,1,1,0,191407
9,928,800,0,0,1,1,0,190279
9,928,800,0,0,1,1,0,190405
9,928,800,0,0,1,0,1,191237
9,928,800,0,0,1,0,1,192049
9,928,800,0,0,1,0,1,187977
9,928,800,0,0,1,0,1,188008
9,928,800,0,1,0,1,0,188421
9,928,800,0,1,0,1,0,188311
9,928,800,0,1,0,1,0,188070
9,928,800,0,1,0,1,0,187971
9,928,800,0,1,0,0,1,188009
9,928,800,0,1,0,0,1,187932
9,928,800,0,1,0,0,1,186892
9,928,800,0,1,0,0,1,186914
81,864,992,0,0,1,1,0,1938640
81,864,992,0,0,1,1,0,1938898
81,864,992,0,1,0,1,0,1929115
81,864,992,0,1,0,1,0,1929088
81,864,992,0,1,0,1,0,1928984
81,864,992,0,1,0,1,0,1928978
